PEOPLE,STKCOD,DOCNUM,TRNQTY,STKDES
ผว-9676,M-03-01-1921,HN1810611,2.0,ถ่วงล้อ  ลด20%
ผว-9676,MAX-WHEEL-15,HN1810611,24.0,น๊อตล้อ 1.5
ผว-9676,B-3K-VS75,HN1900036,1.0,แบตเตอรี่ 3K VDS75 เคลม
ร-018,M-01-01-RL,HS1801064,1.0,ปะสติมยางหลัง ซ้าย
ร-018,M-01-01-FL,HS1808072,1.0,ปะสติมยางหน้า ซ้าย
ร-018,M-03-01-1516,HS1808072,1.0,ถ่วงล้อ
ร-018,M-01-01-RR,HS1809005,1.0,ปะสติมยางหลัง ขวา
ร-018,S-SHOCK-F-00,HS1810056,1.0,โช้คหน้า
ร-018,SRBITY48680-14010,HS1810056,2.0,เบ้าโช้คหน้า
ร-018,M-SERVICE-01,HS1810056,1.0,ค่าบริการ
ร-018,M-08-02-0002,HS1810056,1.0,ตั้งศูนย์
ร-018,M-01-01-FL,HS1810056,1.0,ปะสติมยางหน้า ซ้าย
ร-018,M-03-01-1516,HS1810056,1.0,ถ่วงล้อ
ร-018,T2057015R611BS00,HS1901076,4.0,ยางนอก BS 205/70-15 R611
ร-018,41-00-07-00,OI190202001,1.0,รายได้จากการเงินปันผลค่าน้ำมัน
งข-3657,T2657516D697BS00,HN1900751,4.0,ยางนอก BS 265 / 75-16 D697 ปี1318
งข-3657,M-04-01-0003,HN1900751,4.0,จุ๊บเติมลม ฟรี
งข-3657,M-08-02-0003,HN1900751,1.0,ตั้งศูนย์ (เปลี่ยนยาง 4 เส้น ฟรี)
งข-3657,M-09-01-0001,HN1900751,4.0,เติมลมไนโตรเจน ฟรี
งข-3657,41-00-05-00,HN1900751,1.0,เทิร์นยางเก่า   3 เส้น
งข-3657,MAX-WHEEL-15,HN1900751,1.0,น๊อตล้อหน้าซ้าย ตัวผู้
งข-3657,MAX-WHEEL-15,HN1900751,1.0,น๊อตล้อหน้าซ้าย ตัวเมีย
งข-3657,M-SERVICE-01,HN1900751,1.0,ค่าบริการ
กฉ-7395,M-SERVICE-01,HN1629257,1.0,ค่าบริการเช็คเดินทางไกล
กฉ-7395,B-3K-VS120L,HN1804323,1.0,แบตเตอรี่ 3K VS150L
กฉ-7395,41-00-06-00,HN1804323,1.0,เทิร์นแบตเตอรี่เก่า
กฉ-7395,T2656517RF10HK,HN1812869,4.0,ยางนอก HK 265/65-17 RF10 ปี0318
กฉ-7395,M-04-01-0003,HN1812869,4.0,จุ๊บเติมลม ฟรี
กฉ-7395,M-08-02-0003,HN1812869,1.0,ตั้งศูนย์ (เปลี่ยนยาง 4 เส้น ฟรี)
กฉ-7395,S-TIMING BELT-04,HN1814071,1.0,ลูกรอกไดร์ชาร์ต
กฉ-7395,S-BELT-02,HN1814071,1.0,สายพานเครื่อง
กฉ-7395,M-SERVICE-01,HN1814071,1.0,ค่าบริการ
งจ-9211,M-02-01-0001,HN1800864,1.0,สลับยาง-หน้าหลัง
งจ-9211,M-03-01,HN1800864,2.0,ถอดใส่ยาง
งจ-9211,M-03-01-1516,HN1800864,1.0,ถ่วงล้อ  ออฟโรส
งจ-9211,MAX WHEEL,HN1805628,4.0,ล้อแม็กซ์   R16
งจ-9211,M-03-01-1516,HN1806010,2.0,ถ่วงล้อ ออฟโรด
งจ-9211,M-03-01,HN1806010,4.0,ถอดใส่ยาง
งจ-9211,M-03-01-1516,HN1806673,2.0,ถ่วงล้อ  ออฟโรด 
งจ-9211,M-05-01-0003,HN1810479,2.0,เจียรจานเบรค
งจ-9211,M-SERVICE-01,HN1812747,1.0,ค่าบริการเปลี่ยนสปริงหน้า ลด
ศศ-9539,M-02-01-0001,HN1807817,2.0,สลับยาง-หน้าหลัง  ฟรี
ศศ-9539,M-03-01-1921,HN1807817,2.0,ถ่วงล้อ  ลด20%
ศศ-9539,M-08-02-0004,HN1807817,1.0,ตั้งศูนย์ (ลด 20%)
ศศ-9539,T2656517NT420NT,HN1813846,4.0,ยางนอก NT 265/65-17 NT420  ปี3318
ศศ-9539,M-04-01-0003,HN1813846,4.0,จุ๊บเติมลม ฟรี
ศศ-9539,M-08-02-0003,HN1813846,1.0,ตั้งศูนย์ (เปลี่ยนยาง 4 เส้น ฟรี)
ญฬ-1363,T2056516LM704DL00,HN1628358,4.0,ยางนอก DUNLOP 205/65-16 LM704 ปี3415
ญฬ-1363,M-04-01-0003,HN1628358,4.0,จุ๊บเติมลม ฟรี
ญฬ-1363,M-08-02-0003,HN1628358,1.0,ตั้งศูนย์ (เปลี่ยนยาง 4 เส้น ฟรี)
ญฬ-1363,S-SHOCK-F-00,HN1629309,1.0,โช้คหน้า-ซ้าย เคลม
ญฬ-1363,S-RING-01,HN1805875,4.0,แหวนกันสั่น  ลด
ญฬ-1363,MAX-WHEEL-15,HN1805875,20.0,น๊อตล้อ 1.25  ลด
ญฬ-1363,M-03-01-01,HN1805875,4.0,ยกใส่  ฟรี    ล้อแม็กซ์ R20
ญฬ-1363,MAX-WHEEL-08,HN1805875,1.0,ดัดแม็กซ์คด   R20 ลด
ญฬ-1363,M-08-02-0002,HN1805875,1.0,ตั้งศูนย์  R20 ลด50%
ญฬ-1363,SPING00,HN1805875,1.0,สปริงโหลด
ญฬ-1363,S-STABILIZER-01,HN1805875,1.0,ลูกหมากกันโคลงหน้า-ซ้าย
ญฬ-1363,M-SERVICE-01,HN1805875,1.0,ค่าบริการ
ญฬ-1363,M-03-01-01,HN1805875,4.0,ยกใส่  ชุดเดิม  ฟรี
ญฬ-1363,M-03-01-1516,HN1805875,2.0,ถ่วงล้อคู่หน้า
ญฬ-1363,M-SERVICE-01,HN1805875,2.0,ถอดประกอบโช้คหน้า  ฟรี
ญฬ-1363,M-03-01-1516,HN1900866,2.0,ถ่วงล้อ  R20
ญฬ-1363,M-03-01-01,HN1900866,4.0,ยกใส่
ญฬ-1363,M-08-03-2000,HN1900866,1.0,ตั้งศูนย์ล้อรถ-ขอบ 20
ของเก่า.,M-SERVICE-01,HN1804529,52.0,แกลลอน
ของเก่า.,M-SERVICE-01,HN1804529,134.5,กระดาษลัง  134.5 อัน
ของเก่า.,M-SERVICE-01,HN1804529,42.5,เศษกระดาษ 42.5
ของเก่า.,14-10-02-001,HN1805250,1.0,อะไหล่เก่า
ของเก่า.,S555DOT300,HN1805922,235.0,กระดาษลัง
ของเก่า.,M-SERVICE-01,HN1805922,69.8,แกลลอน
ของเก่า.,SRBIPEเหล็กกันโคลงหน,HN1806799,535.0,เหล็ก
ของเก่า.,M-SERVICE-01,HN1806799,65.0,เศษกระดาษ
ของเก่า.,M-SERVICE-01,HN1806799,83.0,ลัง
ของเก่า.,M-SERVICE-01,HN1806799,68.0,แกลลอน
ของเก่า.,SRBIPEเหล็กกันโคลงหน,HN1806799,55.0,ขี้เหล็ก
ของเก่า.,S555,HN1807168,148.0,กรองเครื่องเก่า
ของเก่า.,SRBIPEเหล็กกันโคลงหน,HN1807168,72.0,เหล็กเก่า
ของเก่า.,SRBIPEเหล็กกันโคลงหน,HN1808023,181.0,เหล็ก
ของเก่า.,M-SERVICE-01,HN1808023,113.0,กระดาษ
ของเก่า.,M-SERVICE-01,HN1808023,67.0,เศษกระดาษ
ของเก่า.,M-SERVICE-01,HN1808023,42.0,แกลลอน
ของเก่า.,M-SERVICE-01,HN1808931,122.0,กระดาษลัง
ของเก่า.,M-SERVICE-01,HN1808931,54.0,กระดาษย่อย
ของเก่า.,M-SERVICE-01,HN1808931,66.0,แกลลอน
ของเก่า.,SRBIPEเหล็กกันโคลงหน,HN1809826,116.0,เหล็ก
ของเก่า.,M-SERVICE-01,HN1809826,58.0,เศษขี้เจียรจาน
ของเก่า.,M-SERVICE-01,HN1809826,118.0,กระดาษลัง
ของเก่า.,M-SERVICE-01,HN1809826,52.0,กระดาษย่อย
ของเก่า.,M-SERVICE-01,HN1809826,61.0,แกลลอน
ของเก่า.,M-SERVICE-01,HN1810860,114.0,กระดาษ
ของเก่า.,M-SERVICE-01,HN1810860,59.0,กระดาษอ่อน
ของเก่า.,M-SERVICE-01,HN1810860,61.0,แกลลอน
ของเก่า.,M-SERVICE-01,HN1812779,92.5,กระดาษ
ของเก่า.,M-SERVICE-01,HN1812779,53.5,เศษกระดาษ
ของเก่า.,SRBIPEเหล็กกันโคลงหน,HN1812779,135.0,เหล็ก
ของเก่า.,S555BE0061-360,HN1812779,70.0,แกลอน
ของเก่า.,M-SERVICE-01,HN1813636,53.0,กระดาษ
ของเก่า.,M-SERVICE-01,HN1813636,81.0,กระดาษลัง
ของเก่า.,M-SERVICE-01,HN1813636,64.0,แกลลอน
ของเก่า.,M-SERVICE-01,HN1900434,1.0,ของเก่า
ของเก่า.,SRBIPEเหล็กกันโคลงหน,HN1901071,219.0,เหล็ก
ของเก่า.,M-SERVICE-01,HN1901071,88.0,กระดาษลัง
ของเก่า.,M-SERVICE-01,HN1901071,73.0,กระดาษย่อย
ของเก่า.,M-SERVICE-01,HN1901071,47.0,แกลลอน
ขท-7801,PETRONAS10W30,HN1628721,1.0,"น้ำมันเครื่อง 10W30 PETRONAS 10,000โล"
ขท-7801,S555,HN1628721,1.0,กรองเครื่อง
ขท-7801,M-SERVICE-01,HN1628721,1.0,ค่าบริการเช็คเดินทางไกล  ฟรี
ขท-7801,M-02-01-0001,HN1804872,2.0,สลับยาง-หน้าหลัง    ขอบ17
ขท-7801,M-03-01-1516,HN1804872,2.0,ถ่วงล้อ
ขท-7801,M-08-02-0002,HN1804872,1.0,ตั้งศูนย์
ขท-7801,T2656517IT203,HN1811869,4.0,ยางนอก DE 265/65-17 IT203 ปี1418
ขท-7801,M-04-01-0003,HN1811869,4.0,จุ๊บเติมลม ฟรี
ขท-7801,M-08-02-0003,HN1811869,1.0,ตั้งศูนย์ (เปลี่ยนยาง 4 เส้น ฟรี)
ขท-7801,41-00-05-00,HN1811869,4.0,เทิร์นยางเก่า
ขท-7801,PERTAMINA10R30,HN1813889,1.0,"น้ำมันเครื่อง 10W30 PERTAMINA  10,000โล"
ขท-7801,S555,HN1813889,1.0,กรองเครื่อง
ขท-7801,VALVOLINE 85W90,HN1813889,3.0,น้ำมันเกียร์ Valvoline
ขท-7801,AMCO-เฟืองท้าย,HN1813889,2.0,น้ำมันเฟืองท้าย หัวจรวด
ขท-7801,M-SERVICE-01,HN1813889,1.0,ค่าบริการ
กค-66,T2255017EP300,HN1804338,4.0,ยางนอก BS 225/50-17 EP300
กค-66,M-04-01-0003,HN1804338,4.0,จุ๊บเติมลม ฟรี
กค-66,M-08-02-0003,HN1804338,1.0,ตั้งศูนย์ (เปลี่ยนยาง 4 เส้น ฟรี)
กค-66,41-00-05-00,HN1804338,4.0,เทิร์นยางเก่า
กค-66,M-02-01-0001,HN1900537,2.0,สลับยาง-หน้าหลัง  ฟรี
กค-66,M-03-01-1921,HN1900537,2.0,ถ่วงล้อ  ลด20%
กค-66,M-08-02-0004,HN1900537,1.0,ตั้งศูนย์ (ลด 20%)
กค-66,TOTAL 5W30,HN1900537,1.0,น้ำมันเครื่อง Total Quartz 9000 5w-30/10000 โล
กค-66,S555,HN1900537,1.0,กรองเครื่อง
กค-66,S-RING,HN1900537,1.0,แหวนรองน็อตน้ำมันเครื่อง
ศร-2754,T1856514EP150BS,HN1812733,4.0,ยางนอก BS 185/65-14 EP150
ศร-2754,M-04-01-0003,HN1812733,4.0,จุ๊บเติมลม ฟรี
ศร-2754,M-08-02-0003,HN1812733,1.0,ตั้งศูนย์ (เปลี่ยนยาง 4 เส้น ฟรี)
ศร-2754,B-3K-VS60L,HN1812733,1.0,แบตเตอรี่ 3K VS60L:รถยนต์ 46B24L
ศร-2754,41-00-06-00,HN1812733,1.0,เทิร์นแบตเตอรี่เก่า
ศร-2754,S-SHOCK-F-00,HN1901062,2.0,โช้คหน้า
ศร-2754,SRBITY48680-14010,HN1901062,2.0,เบ้าโช้คหน้า
ศร-2754,SWIPER-BLADE-01,HN1901062,1.0,ก้านปัดน้ำฝน
ศร-2754,SRBIMDB45934158K,HN1901062,2.0,สกรูกันโคลง-หน้า
ศร-2754,S555NS0091-0031,HN1901062,1.0,ยางฝาวาวล์ 
ศร-2754,S-SPARK-PLUES-04,HN1901062,2.0,ยางรองน็อตฝาวาวล์
ศร-2754,S-GLUE-01,HN1901062,1.0,กาวดำ
ศร-2754,P-PETRO,HN1901062,1.0,น้ำมันเบนซิลล้าง
ศร-2754,S-SPARK-PLUGS-01,HN1901062,4.0,หัวเทียน
ศร-2754,M-SERVICE-01,HN1901062,1.0,ค่าบริการ
ศร-2754,M-08-02-0002,HN1901062,1.0,ตั้งศูนย์  ฟรี
ขม-3133ชบ,MOBIL 10W-40,HN1802255,1.0,น้ำมันเครื่อง Mobil 10w-40/s2000-10000โล(1x4L)
ขม-3133ชบ,S555,HN1802255,1.0,กรองเครื่อง
ขม-3133ชบ,TOYOTA GEAR OIL,HN1802255,2.0,น้ำมันเกียร์  Toyota CVT
ขม-3133ชบ,M-SERVICE-01,HN1802255,1.0,ค่าบริการ
ขม-3133ชบ,B-3K-HB155L,HN1806776,2.0,แบตเตอรี่ 3K HYBRID HB155L  ซื้อกลับ
ขม-3133ชบ,T2054517LM704DL00,HN1807959,4.0,ยางนอก DUNLOP 205 /45 -17 LM704 ปี0718
ขม-3133ชบ,M-04-01-0003,HN1807959,4.0,จุ๊บเติมลม ฟรี
ขม-3133ชบ,M-08-02-0003,HN1807959,1.0,ตั้งศูนย์ (เปลี่ยนยาง 4 เส้น ฟรี)
ขม-3133ชบ,M-09-01-0001,HN1807959,4.0,เติมลมไนโตรเจน   ฟรี
ขม-3133ชบ,B-3K-ADX70L,HN1808117,1.0,แบตเตอรี่ 3K ADX70+เทริน
ขม-3133ชบ,TOTAL10W40,HN1812930,1.0,น้ำมันเครื่อง 10W-40 TOTAL (4ลิตร)
ขม-3133ชบ,S555,HN1812930,1.0,กรองเครื่อง
1อ0011,T2156516LT37DL00,HS1803089,1.0,ยางนอก DUNLOP 215 /65 -16 SPLT37
1อ0011,M-02-01-0001,HS1808076,2.0,สลับยาง-หน้าหลัง  ฟรี
1อ0011,M-03-01-1921,HS1808076,2.0,ถ่วงล้อ  ลด20%
1อ0011,M-08-02-0004,HS1808076,1.0,ตั้งศูนย์ (ลด 20%)
1อ0011,M-SERVICE-01,HS1808076,1.0,ส่วนลด
1อ0011,SWIPER-BLADE-01,HS1810024,1.0,ก้านปัดน้ำฝน
1อ0011,M-SERVICE-17,HS1810024,1.0,ค่าบริการนอกสถานที่
1อ0011,M-SERVICE-01,HS1810024,1.0,ค่าซ่อมไดร์
1อ0011,T1856015EP300,HS1812018,1.0,ยางนอก BS 185/60-15 EP300  หน้าซ้าย
1อ0011,MOBIL 10W-40,HS1901032,1.0,น้ำมันเครื่อง Mobil 10w-40/s2000-10000โล(1x4L)
1อ0011,S555,HS1901032,1.0,กรองเครื่อง
1อ0011,HONDA CVTF,HS1901032,3.5,น้ำมันเกียร์  Honda
1อ0011,SCOOLANT,HS1901032,1.0,น้ำยา Cooland gallon
1อ0011,SWIPER-BLADE-01,HS1901032,1.0,ก้านปัดน้ำฝน
1อ0011,SWIPER-BLADE-01,HS1901032,1.0,ก้านปัดน้ำฝนหลัง
1อ0011,M-SERVICE-01,HS1901032,1.0,ค่าบริการ
1อ0011,14-10-02-001,HS1901032,1.0,เปลี่ยนรีโมทกันขโมย
1อ0011,M-SERVICE-01,HS1901032,1.0,ค่าบริการเช็คระบบไฟ+ เปลี่ยนแตร
1อ0011,M-SERVICE-01,HS1901032,1.0,เติมน้ำมันรถ
1อ0011,M-SERVICE-01,HS1901032,1.0,ส่วนลด
ขพ-230,T1955515IA104DE,HN1813397,4.0,ยางนอก DELIUM 195/55-15 IA104 ปี3618
ขพ-230,MAX WHEEL,HN1813397,4.0,ล้อแม็กซ์    R15
ขพ-230,M-04-01-0003,HN1813397,4.0,จุ๊บเติมลม ฟรี
ขพ-230,M-08-02-0003,HN1813397,1.0,ตั้งศูนย์ (เปลี่ยนยาง 4 เส้น ฟรี)
ขพ-230,MAX-WHEEL-15,HN1813397,1.0,น๊อตล้อ  ฟรี
ขพ-230,SBREMBO-01,HN1813397,1.0,แม้มโบ้   ฟรี
ขพ-230,S-RING-01,HN1813397,4.0,แหวนกันสั่น   ฟรี
ขพ-230,41-00-08-00,HN1813397,1.0,เทรินชุดเก่า
ขพ-230,OW20PERTAMINA,HN1813397,1.0,"น้ำมันเครื่อง OW20 PERTAMINA เบนซิล(10,000โล3ลิตร)"
ขพ-230,S555,HN1813397,1.0,กรองเครื่อง
ขพ-230,S-RING,HN1813397,1.0,แหวนรองน็อตน้ำมันเครื่อง
บย-4410,5W30MOBILSUPER3000,HN1806413,1.0,น้ำมันเครื่อง 5w30 MOBIL SUPER 3000 ลด
บย-4410,S555,HN1806413,1.0,กรองเครื่อง
บย-4410,MOBIL 10W-30,HN1807997,1.0,น้ำมันเครื่อง Mobil 10w-30/s2000-10000โล (1x7L)ลด
บย-4410,S555,HN1807997,1.0,กรองเครื่อง
บย-4410,SBREAKPAD-02,HN1807997,1.0,ผ้าเบรคหน้า
บย-4410,M-05-01-0001,HN1807997,2.0,เจียรจานประชิดล้อหน้า ขวา-ซ้าย
บย-4410,S-SHOESBREAK,HN1807997,1.0,ก้ามเบรคหลัง
บย-4410,M-05-01-0003,HN1807997,2.0,เจียรจานดั้มเบรคล้อหลัง ขวา-ซ้าย
บย-4410,M-SERVICE-01,HN1807997,4.0,ค่าบริการ
บย-4410,TOTAL10W40,HN1810532,1.0,น้ำมันเครื่อง 10W-40 TOTAL (4ลิตร)
บย-4410,S555,HN1810532,1.0,กรองเครื่อง
บย-4410,S-TIMING BELT-01,HN1810532,1.0,สายพานราวลิ้น
บย-4410,S-TIMING BELT-06,HN1810532,1.0,ลูกรอกราวลิ้น
บย-4410,M-SERVICE-01,HN1810532,1.0,ค่าบริการ+ดับไฟเหมา
บย-4410,S-AIR FILTER-03,HN1810532,1.0,กรองแอร์      ลด
บย-4410,WHEEL-01,HN1810532,1.0,ล้อกะทะอะไหล่
บย-4410,T2157015T88DS,HN1813390,2.0,ยางนอก DS 215/70-15 T88  ปี4018 คู่หลัง
บย-4410,M-04-01-0003,HN1813390,2.0,จุ๊บเติมลม ฟรี
บย-4410,M-02-01-0001,HN1813390,2.0,สลับยาง-หน้าหลัง  ฟรี
บย-4410,S-SHOCK-F-00,HN1813390,1.0,โช้คหน้า
บย-4410,SRBITY48680-14010,HN1813390,2.0,ยางเบ้าโช้ค
บย-4410,M-08-02-0002,HN1813390,1.0,ตั้งศูนย์    ฟรี
